username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
THS-on,https://github.com/keylime/keylime,bd5de712acdd77860e7dc58969181e16c7a8dc5d,Python,23.0,6.0,17.0
foosel,https://github.com/octoprint/octoprint,8087528e4a7ddd15c7d95ff662deb5ef7de90045,Python,12.0,11.0,1.0
edeutsch,https://github.com/rtxteam/rtx,fa2797e656e3dba18f990a2db1f0f029d41f1921,Python,12.0,10.0,2.0
polonel,https://github.com/polonel/trudesk,889876f66c9a5b28f019258e329310c31d72cbd2,Python,42.0,21.0,21.0
edeutsch,https://github.com/rtxteam/rtx,9bb109b0014f952f315c7b89e0f29a9ba84ee04c,Python,48.0,25.0,23.0
yogeshojha,https://github.com/yogeshojha/rengine,8277cec0f008a0451371a92e7e0bf082ab3f0c34,Python,9.0,7.0,2.0
jacobtoppm,https://github.com/wagtail/wagtail,5fe901e5d86ed02dbbb63039a897582951266afd,Python,28.0,25.0,3.0
mateuszmandera,https://github.com/zulip/zulip,88917019f03860609114082cdc0f31a561503f9e,Python,100.0,91.0,9.0
scoder,https://github.com/lxml/lxml,86368e9cf70a0ad23cccd5ee32de847149af0c6f,Python,38.0,30.0,8.0
Twentysix26,https://github.com/Twentysix26/x26-Cogs,72dd9323cb4c90f3a5accac7087605375d178246,Python,3.0,3.0,0.0
autor nulo,https://github.com/bildsben/iTunesRPC-Remastered,1eb1e5428f0926b2829a0bbbb65b0d946e608593,Python,4.0,2.0,2.0
autor nulo,https://github.com/bildsben/iTunesRPC-Remastered,cdcd48bbc44009ddcbd07a809b87376dc9ce37f4,Python,4.0,3.0,1.0
nijel,https://github.com/WeblateOrg/weblate,22d577b1f1e88665a88b4569380148030e0f8389,Python,40.0,29.0,11.0
nijel,https://github.com/WeblateOrg/weblate,f6753a1a1c63fade6ad418fbda827c6750ab0bda,Python,3.0,2.0,1.0
alexmv,https://github.com/zulip/zulip,62ba8e455d8f460001d9fb486a6dabfd1ed67717,Python,21.0,20.0,1.0
blink1073,https://github.com/jupyter-server/jupyter_server,a5683aca0b0e412672ac6218d09f74d44ca0de5a,Python,8.0,6.0,2.0
mhils,https://github.com/mitmproxy/mitmproxy,b06fb6d157087d526bd02e7aadbe37c56865c71b,Python,107.0,95.0,12.0
charles-cooper,https://github.com/vyperlang/vyper,2c73f8352635c0a433423a5b94740de1a118e508,Python,263.0,159.0,104.0
charles-cooper,https://github.com/vyperlang/vyper,049dbdc647b2ce838fae7c188e6bb09cf16e470b,Python,294.0,214.0,80.0
mxsasha,https://github.com/irrdnet/irrd,0e41bae8d3d27316381a2fc7b466597230e35ec6,Python,7.0,5.0,2.0
Tethik,https://github.com/Tethik/flask-session-captcha,2811ae23a38d33b620fb7a07de8837c6d65c13e4,Python,8.0,7.0,1.0
mario-goulart,https://github.com/mario-goulart/awful-salmonella-tar,f705c881769b7610745cd4b4d8ae8b41b3f4f845,Python,52.0,28.0,24.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,bd4d5583ff9c8df26d47a23e508208844297310e,Python,3.0,3.0,0.0
nfelt,https://github.com/tensorflow/tensorflow,dbdd98c37bc25249e8f288bd30d01e118a7b4498,Python,33.0,29.0,4.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,c5da7af048611aa29e9382371f0aed5018516cac,Python,43.0,3.0,40.0
jpadilla,https://github.com/jpadilla/pyjwt,9c528670c455b8d948aff95ed50e22940d1ad3fc,Python,214.0,191.0,23.0
brammool,https://github.com/vim/vim,6669de1b235843968e88844ca6d3c8dec4b01a9e,Python,18.0,17.0,1.0
charles-cooper,https://github.com/vyperlang/vyper,6b4d8ff185de071252feaa1c319712b2d6577f8d,Python,65.0,56.0,9.0
reivilibre,https://github.com/matrix-org/synapse,fa1308061802ac7b7d20e954ba7372c5ac292333,Python,80.0,56.0,24.0
mike-arnica,https://github.com/scottcwang/openssh_key_parser,26e0a471e9fdb23e635bc3014cf4cbd2323a08d3,Python,3.0,2.0,1.0
mike-arnica,https://github.com/scottcwang/openssh_key_parser,d5b53b4b7e76c5b666fc657019dbf864fb04076c,Python,181.0,95.0,86.0
Aidaho12,https://github.com/hap-wi/roxy-wi,82666df1e60c45dd6aa533b01a392f015d32f755,Python,240.0,52.0,188.0
andersk,https://github.com/zulip/zulip,751b2a03e565e9eb02ffe923b7c24ac73d604034,Python,29.0,25.0,4.0
jaharkes,https://github.com/cmusatyalab/opendiamond,398049c187ee644beabab44d6fece82251c1ea56,Python,32.0,19.0,13.0
porcupineyhairs,https://github.com/ganga-devs/ganga,730e7aba192407d35eb37dd7938d49071124be8c,Python,4.0,2.0,2.0
autor nulo,https://github.com/woduq1414/munhak-moa,e8f800373b20cb22de70c7a994325b8903877da0,Python,3.0,2.0,1.0
mdipierro,https://github.com/web2py/web2py,a181b855a43cb8b479d276b082cfcde385768451,Python,4.0,2.0,2.0
mdipierro,https://github.com/web2py/web2py,d9805606f88f00c0be56438247605cefde73e14e,Python,365.0,345.0,20.0
abersheeran,https://github.com/abersheeran/rpc.py,491e7a841ed9a754796d6ab047a9fb16e23bf8bd,Python,9.0,7.0,2.0
kmcgrady,https://github.com/streamlit/streamlit,80d9979d5f4a00217743d607078a1d867fad8acf,Python,59.0,58.0,1.0
