username,repositorio,hash,linguagem_programacao,Classificacao,tempo_criacao
Synchro,https://github.com/PHPMailer/PHPMailer,8beacc646acb67c995aea10ac5585970efc7355a,Markdown,NÃO FAMILIAR,2009-05-06 09:20:39+00:00
AndyA,https://github.com/AndyA/CGI--Simple,e4942b871a26c1317a175a91ebb7262eea59b380,Perl,NÃO FAMILIAR,2008-09-24 10:13:01+00:00
pawelz,https://github.com/Dieterbe/uzbl,9cc39cb5c9396be013b5dc2ba7e4b3eaa647e975,Batchfile,NÃO FAMILIAR,2009-06-01 19:55:21+00:00
ebruchez,https://github.com/orbeon/orbeon-forms,aba6681660f65af7f1676434da68c10298c30200,Java,NÃO FAMILIAR,2009-07-16 21:48:02+00:00
eparis,https://github.com/torvalds/linux,a2ae4cc9a16e211c8a128ba10d22a85431f093ab,C,NÃO FAMILIAR,2014-07-07 17:57:15+00:00
adrianschroeter,https://github.com/openSUSE/open-build-service,23c8d21c75242999e29379e6ca8418a14c8725c6,Perl,NÃO FAMILIAR,2011-09-21 07:10:12+00:00
adrianschroeter,https://github.com/openSUSE/open-build-service,76b0ab003f34435ca90d943e02dd22279cdeec2a,Shell,NÃO FAMILIAR,2011-09-21 07:10:12+00:00
eparis,https://github.com/torvalds/linux,d0de4dc584ec6aa3b26fffea320a8457827768fc,C,NÃO FAMILIAR,2014-07-07 17:57:15+00:00
jrn,https://github.com/torvalds/linux,aba8d056078e47350d85b06a9cabd5afcc4b72ea,C,NÃO FAMILIAR,2010-05-19 17:43:35+00:00
coolo,https://github.com/openSUSE/open-build-service,cbfe2ed36dd77c0843702935dea7f914bb599201,Ruby,NÃO FAMILIAR,2011-09-21 07:33:28+00:00
linvjw,https://github.com/torvalds/linux,c85ce65ecac078ab1a1835c87c4a6319cf74660a,C,NÃO FAMILIAR,2014-09-25 14:40:56+00:00
androsadamson,https://github.com/torvalds/linux,bf118a342f10dafe44b14451a1392c3254629a1f,C,NÃO FAMILIAR,2013-03-18 16:25:26+00:00
adrianschroeter,https://github.com/openSUSE/open-build-service,5281e4bff9df31f1f91e22a0d1e9086b93b23d7e,Ruby,NÃO FAMILIAR,2011-09-21 07:10:12+00:00
coderanger,https://github.com/opscode/chef,a4ea6edab2fecb922f999cffb0daa04eeeec7a26,Ruby,NÃO FAMILIAR,2009-09-17 18:54:00+00:00
lalinsky,https://github.com/taglib/taglib,77d61c6eca4d08b9b025738acf6b926cc750db23,C++,NÃO FAMILIAR,2010-03-11 19:55:55+00:00
franklai,https://github.com/taglib/taglib,b3646a07348ffa276ea41a9dae03ddc63ea6c532,C++,NÃO FAMILIAR,2010-07-08 18:18:50+00:00
nijel,https://github.com/phpmyadmin/phpmyadmin,86073d532aed656550cb731aa5b4288b126ae7a6,JavaScript,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
SesterhennEric,https://github.com/torvalds/linux,d0772b70faaf8e9f2013b6c4273d94d5eac8047a,C,NÃO FAMILIAR,2013-11-22 17:44:25+00:00
lalinsky,https://github.com/taglib/taglib,dcdf4fd954e3213c355746fa15b7480461972308,C++,NÃO FAMILIAR,2010-03-11 19:55:55+00:00
eparis,https://github.com/torvalds/linux,d52fc5dde171f030170a6cb78034d166b13c9445,C,NÃO FAMILIAR,2014-07-07 17:57:15+00:00
russellb,https://github.com/openstack/nova,2427d4a99bed35baefd8f17ba422cb7aae8dcca7,Python,NÃO FAMILIAR,2010-06-19 07:30:49+00:00
rodnaph,https://github.com/rodnaph/sockso,fe2d895ea8eb8b8ccad5a3319f472e45d6ba5136,HTML,NÃO FAMILIAR,2010-10-20 22:44:58+00:00
nijel,https://github.com/phpmyadmin/phpmyadmin,a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0,JavaScript,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
thozza,https://github.com/torvalds/linux,95a69adab9acfc3981c504737a2b6578e4d846ef,C,NÃO FAMILIAR,2013-02-21 13:39:32+00:00
rjmackay,https://github.com/ushahidi/Ushahidi_Web,e8c7ecd42818c331db8945d20f8b1865bc6d157e,PHP,NÃO FAMILIAR,2008-04-20 01:43:37+00:00
calfonso,https://github.com/openshift/origin-server,1ad0d1d792395306b59a34ad7b6e7e89a35d041e,Ruby,NÃO FAMILIAR,2008-06-14 21:29:48+00:00
jwhonce,https://github.com/openshift/origin-server,32564a0839b1517d762afab2013c26c0959bac00,PHP,NÃO FAMILIAR,2011-05-18 18:58:35+00:00
ares,https://github.com/jsomara/katello,65f1e42b7bda0f3410931c50598540d944d8bf0d,Shell,NÃO FAMILIAR,2009-07-29 08:41:16+00:00
yunosh,https://github.com/horde/horde,08c699f744b6d2be1a5f3a2ba7203f4631b4c5dc,Markdown,NÃO FAMILIAR,2010-08-28 22:06:44+00:00
ummakynes,https://github.com/torvalds/linux,20e1db19db5d6b9e4e83021595eab0dc8f107bef,C,NÃO FAMILIAR,2019-01-16 10:00:55+00:00
wwguy,https://github.com/torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,C,NÃO FAMILIAR,2020-08-18 14:17:54+00:00
jbeulich,https://github.com/torvalds/linux,13d2b4d11d69a92574a55bfd985cfb0ca77aebdc,C,NÃO FAMILIAR,2013-10-04 09:23:19+00:00
raggi,https://github.com/rack/rack,6f237e4c9fab649d3750482514f0fde76c56ab30,Ruby,NÃO FAMILIAR,2008-02-17 21:00:51+00:00
raggi,https://github.com/rack/rack,0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,Ruby,NÃO FAMILIAR,2008-02-17 21:00:51+00:00
raggi,https://github.com/rack/rack,9a81b961457805f6d1a5c275d053068440421e11,Ruby,NÃO FAMILIAR,2008-02-17 21:00:51+00:00
davidvossel,https://github.com/ClusterLabs/pacemaker,564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,C,NÃO FAMILIAR,2011-03-22 11:39:49+00:00
realtimeprojects,https://github.com/realtimeprojects/quixplorer,7ac119cebd3b6bfe16a30fd1d5290127310a4436,PHP,NÃO FAMILIAR,2010-09-05 22:53:57+00:00
gthelen,https://github.com/torvalds/linux,5f00110f7273f9ff04ac69a5f85bb535a4fd0987,C,NÃO FAMILIAR,2010-07-23 01:53:48+00:00
AlanStern,https://github.com/torvalds/linux,0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd,C,NÃO FAMILIAR,2017-05-24 18:47:57+00:00
kingfo,https://github.com/jonrohan/ZeroClipboard,a0e02933f5f7ce5f364fbad36a005f0a349f0696,Java,NÃO FAMILIAR,2010-07-14 08:04:43+00:00
ebiederm,https://github.com/torvalds/linux,e66eded8309ebf679d3d3c1f5820d1f2ca332c71,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,3151527ee007b73a0ebd296010f1c0454a919c7d,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,132c94e31b8bca8ea921f9f96a57d684fa4ae0a9,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,92f28d973cce45ef5823209aab3138eb45d8b349,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,6708075f104c3c9b04b23336bb0366ca30c3931b,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
alextutubalin,https://github.com/LibRaw/LibRaw,19ffddb0fe1a4ffdb459b797ffcf7f490d28b5a6,C++,NÃO FAMILIAR,2010-10-17 19:11:20+00:00
alextutubalin,https://github.com/LibRaw/LibRaw,2f912f5b33582961b1cdbd9fd828589f8b78f21d,C++,NÃO FAMILIAR,2010-10-17 19:11:20+00:00
smagnani,https://github.com/torvalds/linux,baff42ab1494528907bf4d5870359e31711746ae,Swift,NÃO FAMILIAR,2013-10-22 16:58:09+00:00
vyasevich,https://github.com/torvalds/linux,f2815633504b442ca0b0605c16bf3d88a3a0fcea,C,NÃO FAMILIAR,2013-07-24 17:04:17+00:00
LBRapid,https://github.com/spree/spree_auth_devise,038d74771d3b5c13d13b738b73dfda1033a99f65,Ruby,NÃO FAMILIAR,2008-08-06 19:52:40+00:00
harveykane,https://github.com/JojoCMS/Jojo-CMS,972757c4500d94b4b1306bf092e678add3a987d8,PHP,NÃO FAMILIAR,2012-06-21 02:20:49+00:00
nijel,https://github.com/phpmyadmin/phpmyadmin,dedd542cdaf1606ca9aa3f6f8f8adb078d8ad549,PHP,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
dpp,https://github.com/lift/framework,099d9c86cf6d81f4953957add478ab699946e601,Scala,NÃO FAMILIAR,2008-05-16 23:28:26+00:00
adrianschroeter,https://github.com/openSUSE/open-build-service,06ad7fdbdd7eb2fef8947d14c4cdd00d8f6387b1,Ruby,NÃO FAMILIAR,2011-09-21 07:10:12+00:00
vladpaiu,https://github.com/OpenSIPS/opensips,54e027adfa486cfcf993828512b2e273aeb163c2,C,NÃO FAMILIAR,2013-02-22 14:58:31+00:00
strssndktn,https://github.com/torvalds/linux,307f2fb95e9b96b3577916e73d92e104f8f26494,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
strssndktn,https://github.com/torvalds/linux,8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
strssndktn,https://github.com/torvalds/linux,75a493e60ac4bbe2e977e7129d6d8cbb0dd236be,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
error ao obter,https://github.com/rcook/rgpg,b819b13d198495f3ecd2762a0dbe27bb6fae3505,Ruby,NÃO FAMILIAR,
wildea01,https://github.com/torvalds/linux,c95eb3184ea1a3a2551df57190c81da695e2144b,C,NÃO FAMILIAR,2014-09-25 08:52:28+00:00
ebiederm,https://github.com/torvalds/linux,2433c8f094a008895e66f25bd1773cdb01c91d01,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
gashcrumb,https://github.com/jboss-fuse/fuse,e280cb370323eeb759030919d5111ed809e8ded5,CoffeeScript,NÃO FAMILIAR,2010-08-02 13:30:24+00:00
strssndktn,https://github.com/torvalds/linux,2811ebac2521ceac84f2bdae402455baa6a7fb47,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
atrol,https://github.com/mantisbt/mantisbt,0002d106a6cd35cb0a6fe03246531a4e3f32c9d0,PHP,NÃO FAMILIAR,2010-06-30 20:44:00+00:00
fujiwarat,https://github.com/ibus/ibus-anthy,6aae0a9f145f536515e268dd6b25aa740a5edfe7,Python,NÃO FAMILIAR,2009-07-17 09:17:38+00:00
strssndktn,https://github.com/torvalds/linux,0e033e04c2678dbbe74a46b23fffb7bb918c288e,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
matosatti,https://github.com/torvalds/linux,12d6e7538e2d418c08f082b1b44ffa5fb7270ed8,C,NÃO FAMILIAR,2020-01-14 14:20:31+00:00
lem9,https://github.com/phpmyadmin/phpmyadmin,66fe475d4f51b1761719cb0cab360748800373f7,Markdown,NÃO FAMILIAR,2010-02-03 12:26:18+00:00
nijel,https://github.com/phpmyadmin/phpmyadmin,da4042fb6c4365dc8187765c3bf525043687c66f,PHP,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
steveschnepp,https://github.com/munin-monitoring/munin,284d7402718d98fcf10cee565415939882abab99,Perl,NÃO FAMILIAR,2010-10-20 17:53:20+00:00
braunu,https://github.com/torvalds/linux,6fb392b1a63ae36c31f62bc3fc8630b49d602b62,C,NÃO FAMILIAR,2017-08-31 10:57:13+00:00
strssndktn,https://github.com/torvalds/linux,cf970c002d270c36202bd5b9c2804d3097a52da0,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
gthelen,https://github.com/torvalds/linux,a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1,C,NÃO FAMILIAR,2010-07-23 01:53:48+00:00
jmberg-intel,https://github.com/torvalds/linux,f5563318ff1bde15b10e736e97ffce13be08bc1a,C,NÃO FAMILIAR,2021-12-21 21:25:01+00:00
joshf,https://github.com/joshf/Burden,edaa1bb8f73d6f3c8b2e78b67f1b40e02fccd0c1,PHP,NÃO FAMILIAR,2012-01-23 18:57:55+00:00
strssndktn,https://github.com/torvalds/linux,bceaa90240b6019ed73b49965eac7d167610be69,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
strssndktn,https://github.com/torvalds/linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
zoulasc,https://github.com/file/file,ef2329cf71acb59204dd981e2c6cce6c81fe467c,Shell,NÃO FAMILIAR,2011-01-23 19:32:45+00:00
natsumetakashi,https://github.com/kanaka/noVNC,ad941faddead705cd611921730054767a0b32dcd,JavaScript,NÃO FAMILIAR,2013-09-03 09:08:22+00:00
agrieve,https://github.com/apache/cordova-plugin-file-transfer,a1d6fc07e8a40c1b2b16f4103c403b30e1089668,Objective-C,NÃO FAMILIAR,2012-01-23 00:48:08+00:00
clelland,https://github.com/apache/cordova-plugin-inappbrowser,26702cb0720c5c394b407c23570136c53171fa55,Objective-C,NÃO FAMILIAR,2009-01-12 01:00:55+00:00
mscherer,https://github.com/github/hub,016ec99d25b1cb83cb4367e541177aa431beb600,Ruby,NÃO FAMILIAR,2010-03-25 16:35:22+00:00
hennevogel,https://github.com/openSUSE/open-build-service,2188c059b67b82171d0e28ef59f77e62d22a09d8,Ruby,NÃO FAMILIAR,2010-12-08 14:53:53+00:00
nijel,https://github.com/phpmyadmin/phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a,PHP,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
jplang,https://github.com/redmine/redmine,7567c3d8b21fe67e5f04e6839c1fce061600f2f3,Ruby,NÃO FAMILIAR,2008-06-09 13:28:42+00:00
vjuranek,https://github.com/jenkinsci/jenkins,16931bd7bf7560e26ef98328b8e95e803d0e90f6,HTML,NÃO FAMILIAR,2010-11-24 07:51:10+00:00
Eugeny,https://github.com/Eugeny/ajenti,3270fd1d78391bb847b4c9ce37cf921f485b1310,CoffeeScript,NÃO FAMILIAR,2009-12-03 17:12:54+00:00
brookinsconsulting,https://github.com/brookinsconsulting/bccie,d11811baccf265ff567dddca03cac70b65838a4f,Markdown,NÃO FAMILIAR,2011-02-14 10:26:41+00:00
PhenX,https://github.com/PhenX/php-font-lib,d13682b7e27d14a6323c441426f3dde1cd86c751,PHP,NÃO FAMILIAR,2008-12-22 21:04:17+00:00
egrumbach,https://github.com/torvalds/linux,1d147bfa64293b2723c4fec50922168658e613ba,C,NÃO FAMILIAR,2019-01-02 14:30:36+00:00
caseysoftware,https://github.com/web2project/web2project,ab5ba92a6aaf0435cd0b2132cf7f9b7b41575a28,PHP,NÃO FAMILIAR,2009-10-03 14:32:47+00:00
caseysoftware,https://github.com/web2project/web2project,eead99b36f62a8222d9f3a913f1a2268200687ef,PHP,NÃO FAMILIAR,2009-10-03 14:32:47+00:00
s4y,https://github.com/okws/okws,e9bedb644d106a043e33e1058bedd1c2c0b2e2e0,C++,NÃO FAMILIAR,2009-08-04 17:13:44+00:00
JoePerches,https://github.com/torvalds/linux,256df2f3879efdb2e9808bdb1b54b16fbb11fa38,C,NÃO FAMILIAR,2015-06-30 17:45:12+00:00
zoulasc,https://github.com/file/file,69a5a43b3b71f53b0577f41264a073f495799610,Markdown,NÃO FAMILIAR,2011-01-23 19:32:45+00:00
zoulasc,https://github.com/file/file,71a8b6c0d758acb0f73e2e51421a711b5e9d6668,Shell,NÃO FAMILIAR,2011-01-23 19:32:45+00:00
OsandaMalith,https://github.com/moodle/moodle,ce5a785b0962c3c94c7a7b0d36176482d21db95d,PHP,NÃO FAMILIAR,2013-05-22 07:59:24+00:00
siloraptor,https://github.com/mayan-edms/mayan-edms,398c480c10416d76e7c1dcb607e726e8fc988e72,HTML,NÃO FAMILIAR,2023-09-16 21:13:07+00:00
agralius,https://github.com/mongodb/mongo,c151e0660b9736fe66b224f1129a16871165251b,C++,NÃO FAMILIAR,2013-04-08 01:47:53+00:00
chipx86,https://github.com/djblets/djblets,50000d0bbb983fa8c097b588d06b64df8df483bd,Markdown,NÃO FAMILIAR,2008-03-28 07:16:28+00:00
chipx86,https://github.com/djblets/djblets,e2c79117efd925636acd871a5f473512602243cf,Markdown,NÃO FAMILIAR,2008-03-28 07:16:28+00:00
serac,https://github.com/Jasig/dotnet-cas-client,f0e030014fb7a39e5f38469f43199dc590fd0e8d,C#,NÃO FAMILIAR,2009-08-03 13:48:57+00:00
veox,https://github.com/sgminer-dev/sgminer,78cc408369bdbbd440196c93574098d1482efbce,C,NÃO FAMILIAR,2012-12-13 18:02:44+00:00
veox,https://github.com/sgminer-dev/sgminer,910c36089940e81fb85c65b8e63dcd2fac71470c,C,NÃO FAMILIAR,2012-12-13 18:02:44+00:00
sidler,https://github.com/kajona/kajonacms,4a07f949c171da6aa9a6e6c19421b0df16297180,HTML,NÃO FAMILIAR,2012-06-13 12:43:04+00:00
abrander,https://github.com/rawstudio/rawstudio,9c2cd3c93c05d009a91d84eedbb85873b0cb505d,C,NÃO FAMILIAR,2013-02-28 10:12:41+00:00
VasilyAverin,https://github.com/torvalds/linux,295dc39d941dc2ae53d5c170365af4c9d5c16212,C,NÃO FAMILIAR,2015-04-13 11:00:56+00:00
ebiederm,https://github.com/torvalds/linux,a6138db815df5ee542d848318e5dae681590fccd,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,9566d6742852c527bf5af38af5cbb878dad75705,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
oyamauchi,https://github.com/facebook/hhvm,7135ec229882370a00411aa50030eada6034cc1b,C++,NÃO FAMILIAR,2009-07-20 20:28:56+00:00
xhezairbey,https://github.com/chyrp/chyrp,43d1b6b266363ae7545d5d49851034eaeec7bebb,HTML,NÃO FAMILIAR,2010-11-01 18:21:39+00:00
strssndktn,https://github.com/torvalds/linux,3d4405226d27b3a215e4d03cfa51f536244e5de7,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
porcelli,https://github.com/droolsjbpm/kie-wb-distributions,90eed433d36b21265fdf978252b8619766b8e74b,PowerShell,NÃO FAMILIAR,2009-08-25 17:45:24+00:00
allisonkarlitskaya,https://github.com/desrt/systemd-shim,d2e91c118f6128875274a638007702d1cc665893,Shell,NÃO FAMILIAR,2018-02-16 14:56:43+00:00
rombert,https://github.com/mantisbt/mantisbt,f779e3d4394a0638d822849863c4098421d911c5,PHP,NÃO FAMILIAR,2008-08-20 08:39:10+00:00
olavmo-sikt,https://github.com/UNINETT/mod_auth_mellon,0f5b4fd860fa7e3a6c47201637aab05395f32647,Markdown,NÃO FAMILIAR,2022-01-26 06:25:29+00:00
jmberg-intel,https://github.com/torvalds/linux,338f977f4eb441e69bb9a46eaa0ac715c931a67f,C,NÃO FAMILIAR,2021-12-21 21:25:01+00:00
creshal,https://github.com/axkibe/lsyncd,18f02ad013b41a72753912155ae2ba72f2a53e52,Lua,NÃO FAMILIAR,2012-01-25 16:21:54+00:00
dometto,https://github.com/gollum/grit_adapter,4520d973c81fecfebbeacd2ef2f1849d763951c7,Ruby,NÃO FAMILIAR,2009-10-31 12:24:49+00:00
dcramer,https://github.com/getsentry/raven-ruby,477ee93a3f735be33bc1e726820654cdf6e22d8f,Ruby,NÃO FAMILIAR,2008-09-08 06:55:34+00:00
mhalcrow-google,https://github.com/torvalds/linux,942080643bce061c3dd9d5718d3b745dcb39a8bc,C,NÃO FAMILIAR,2016-12-14 18:50:32+00:00
error ao obter,https://bitbucket.org/libgd/gd-libgd,47eb44b2e90ca88a08dca9f9a1aa9041e9587f43,C,NÃO FAMILIAR,
ebiederm,https://github.com/torvalds/linux,ce07d891a0891d3c0d0c2d73d577490486b809e1,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
jmacd,https://github.com/jmacd/xdelta-devel,ef93ff74203e030073b898c05e8b4860b5d09ef2,C,NÃO FAMILIAR,2013-02-18 19:40:29+00:00
ctmarinas,https://github.com/torvalds/linux,5a0fdfada3a2aa50d7b947a2e958bf00cbe0d830,C,NÃO FAMILIAR,2015-11-10 17:30:22+00:00
wyteow,https://github.com/Genymobile/f2ut_platform_frameworks_base,f24cec326f5f65c693544fb0b92c37f633bacda2,Java,NÃO FAMILIAR,2016-02-22 03:29:04+00:00
rhansen,https://github.com/git/git,8976500cbbb13270398d3b3e07a17b8cc7bff43f,Shell,NÃO FAMILIAR,2012-04-04 15:21:37+00:00
devusr-sw-kim,https://github.com/torvalds/linux,60a2362f769cf549dc466134efe71c8bf9fbaaba,C,NÃO FAMILIAR,2017-06-19 02:20:53+00:00
saghul,https://github.com/libuv/libuv,66ab38918c911bcff025562cf06237d7fedaba0c,C,NÃO FAMILIAR,2010-06-29 13:49:31+00:00
jiridostal,https://github.com/spacewalkproject/spacewalk,f3792c79c1c251a49cc4e382be8591636326a794,HTML,NÃO FAMILIAR,2013-12-30 10:45:45+00:00
kimono,https://github.com/zencart-ja/zc-v1-series,022949bd09444d7e58703cc537dbbd5744c381b8,PHP,NÃO FAMILIAR,2010-03-06 09:23:26+00:00
madler,https://github.com/madler/pigz,fdad1406b3ec809f4954ff7cdf9e99eb18c2458f,Markdown,NÃO FAMILIAR,2010-04-09 22:30:12+00:00
thinkh,https://github.com/sefrengo-cms/sefrengo-1.x,0b1edd4b22a47743eff7cfaf884ba2a4e06e15eb,PHP,NÃO FAMILIAR,2013-11-04 13:33:47+00:00
strssndktn,https://github.com/torvalds/linux,df4d92549f23e1c037e83323aff58a21b3de7fe0,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
balanivash,https://github.com/delta/pragyan,c93bc100ec93fc78940fbdca9b6b009101858309,PHP,NÃO FAMILIAR,2010-12-17 21:12:24+00:00
julienmathis,https://github.com/centreon/centreon,668a928f34dc0f67723d3db138c042eb7f979f28,unknown,NÃO FAMILIAR,2012-09-06 20:34:45+00:00
sc979,https://github.com/centreon/centreon,a78c60aad6fd5af9b51a6d5de5d65560ea37a98a,unknown,NÃO FAMILIAR,2017-12-17 17:41:04+00:00
ummakynes,https://github.com/torvalds/linux,a2f18db0c68fec96631c10cad9384c196e9008ac,C,NÃO FAMILIAR,2019-01-16 10:00:55+00:00
atutorlangs,https://github.com/atutor/ATutor,068b8aa37f24645c62235018fb8da340f60e2d18,PHP,NÃO FAMILIAR,2017-12-09 20:11:01+00:00
atutorlangs,https://github.com/atutor/ATutor,0ee827317e497f1db86ddc5080b8af461e4595ce,PHP,NÃO FAMILIAR,2017-12-09 20:11:01+00:00
atutorlangs,https://github.com/atutor/ATutor,af519cfb56da7312eecbb5812484fcbce08e4419,PHP,NÃO FAMILIAR,2017-12-09 20:11:01+00:00
jbeulich,https://github.com/torvalds/linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b,C,NÃO FAMILIAR,2013-10-04 09:23:19+00:00
saneki,https://github.com/rsantamaria/papercrop,b4ecd95debaf0a8712bd1d34def83f41fc6b3579,Ruby,NÃO FAMILIAR,2013-05-05 19:51:38+00:00
Spindel,https://github.com/torvalds/linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a,C,NÃO FAMILIAR,2012-04-24 06:25:31+00:00
ebiederm,https://github.com/torvalds/linux,397d425dc26da728396e66d392d5dcb8dac30c37,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,cde93be45a8a90d8c264c776fab63487b5038a65,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
matosatti,https://github.com/torvalds/linux,ee73f656a604d5aa9df86a97102e4e462dd79924,C,NÃO FAMILIAR,2020-01-14 14:20:31+00:00
0x46616c6b,https://github.com/ether/etherpad-lite,0fa7650df8f940ed6b577d79836a78eb09726c4b,JavaScript,NÃO FAMILIAR,2010-08-13 17:29:23+00:00
abrander,https://github.com/rawstudio/rawstudio,983bda1f0fa5fa86884381208274198a620f006e,C++,NÃO FAMILIAR,2013-02-28 10:12:41+00:00
rdoursenaud,https://github.com/GPCsolutions/dolibarr,a7f6bbd316e9b96216e9b2c7a065c9251c9a8907,PHP,NÃO FAMILIAR,2011-11-21 13:28:04+00:00
ebiederm,https://github.com/torvalds/linux,e0c9c0afd2fc958ffa34b697972721d81df8a56f,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
ebiederm,https://github.com/torvalds/linux,820f9f147dcce2602eefd9b575bbbd9ea14f0953,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
Bramjetten,https://github.com/denkGroot/Spina,bfe44f289e336f80b6593032679300c493735e75,Ruby,NÃO FAMILIAR,2010-10-01 07:35:57+00:00
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,e15861a65b7028adfc23ef6af8563f645e318548,Markdown,NÃO FAMILIAR,2012-01-21 18:13:24+00:00
tablatronix,https://github.com/GetSimpleCMS/GetSimpleCMS,cb1845743bd11ba74a49b6b522c080df86a17d51,PHP,NÃO FAMILIAR,2011-05-24 15:07:15+00:00
miketanderson,https://github.com/Snorby/snorby,89d7cbcd3697c8a842f1a61b99e9a78f295798fb,Ruby,NÃO FAMILIAR,2013-02-26 16:17:34+00:00
nacl-anno,https://github.com/NaCl-Ltd/pref-shimane-cms,ab96ec7661f15a0129940eed9215c91f1acbf564,Ruby,NÃO FAMILIAR,2014-06-19 04:25:40+00:00
mvdkleijn,https://github.com/wolfcms/wolfcms,2160275b60736f706dfda132c7c46728c5b255fa,PHP,NÃO FAMILIAR,2010-10-07 19:06:04+00:00
MyKings,https://github.com/zTree/zTree_v3,b8fb6551e9b970ad37134af0562ffabe24a7672d,PHP,NÃO FAMILIAR,2014-06-04 02:27:46+00:00
vincentbernat,https://github.com/vincentbernat/lldpd,dd4f16e7e816f2165fba76e3d162cd8d2978dcb2,C,NÃO FAMILIAR,2011-02-22 07:20:26+00:00
vincentbernat,https://github.com/vincentbernat/lldpd,9221b5c249f9e4843f77c7f888d5705348d179c0,C,NÃO FAMILIAR,2011-02-22 07:20:26+00:00
jiayingz,https://github.com/torvalds/linux,744692dc059845b2a3022119871846e74d4f6e11,C,NÃO FAMILIAR,2017-06-17 05:42:11+00:00
jplang,https://github.com/redmine/redmine,c096dde88ff02872ba35edc4dc403c80a7867b5c,Ruby,NÃO FAMILIAR,2008-06-09 13:28:42+00:00
jplang,https://github.com/redmine/redmine,032f2c9be6520d9d1a1608aa4f1d5d1f184f2472,Ruby,NÃO FAMILIAR,2008-06-09 13:28:42+00:00
jplang,https://github.com/redmine/redmine,7e423fb4538247d59e01958c48b491f196a1de56,Ruby,NÃO FAMILIAR,2008-06-09 13:28:42+00:00
strssndktn,https://github.com/torvalds/linux,79462ad02e861803b3840cc782248c7359451cd9,C,NÃO FAMILIAR,2020-06-16 11:15:28+00:00
Unrud,https://github.com/Unrud/Radicale,4bfe7c9f7991d534c8b9fbe153af9d341f925f98,Python,NÃO FAMILIAR,2015-04-05 22:10:27+00:00
kheiss,https://github.com/torvalds/linux,635682a14427d241bab7bbdeebb48a7d7b91638e,C,NÃO FAMILIAR,2011-09-24 16:32:51+00:00
AlanStern,https://github.com/torvalds/linux,e50293ef9775c5f1cf3fcc093037dd6a8c5684ea,C,NÃO FAMILIAR,2017-05-24 18:47:57+00:00
keszybz,https://github.com/systemd/systemd,afae249efa4774c6676738ac5de6aeb4daf4889f,Shell,NÃO FAMILIAR,2010-07-30 20:11:30+00:00
mayeut,https://github.com/uclouvain/openjpeg,940100c28ae28931722290794889cf84a92c5f6f,SQL,NÃO FAMILIAR,2014-11-15 15:01:53+00:00
