username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
autor nulo,https://github.com/mandatoryprogrammer/xsshunter-express,56bb44ed9024849f64173f71583ecb7d873baba0,JavaScript,10.0,9.0,1.0
jaredhanson,https://github.com/jaredhanson/passport-oauth2,8e3bcdff145a2219033bd782fc517229fe3e05ea,JavaScript,42.0,41.0,1.0
OzzieIsaacs,https://github.com/janeczku/calibre-web,7ad419dc8c12180e842a82118f4866ac3d074bc5,JavaScript,4.0,2.0,2.0
error ao obter,https://github.com/substack/node-shell-quote,5799416ed454aa4ec9afafc895b4e31760ea1abe,JavaScript,,,
barisusakli,https://github.com/NodeBB/NodeBB,04dab1d550cdebf4c1567bca9a51f8b9ca48a500,JavaScript,10.0,3.0,7.0
barisusakli,https://github.com/NodeBB/NodeBB,1783f918bc19568f421473824461ff2ed7755e4c,JavaScript,5.0,3.0,2.0
NGPixel,https://github.com/Requarks/wiki,414033de9dff66a327e3f3243234852f468a9d85,JavaScript,2.0,2.0,0.0
Grygir,https://github.com/oroinc/platform,62c26936b3adee9c20255dcd9f8ee5c299b464a9,JavaScript,4.0,4.0,0.0
nfischer,https://github.com/shelljs/shelljs,d919d22dd6de385edaa9d90313075a77f74b338c,JavaScript,20.0,19.0,1.0
RubenVerborgh,https://github.com/follow-redirects/follow-redirects,8b347cbcef7c7b72a6e9be20f5710c17d6163c22,JavaScript,357.0,175.0,182.0
88250,https://github.com/vanessa219/vditor,219f8a9e272aba3cbc0096a82cac776532dbb9e5,JavaScript,2.0,1.0,1.0
r0hanSH,https://github.com/mastodon/mastodon,4d6d4b43c6186a13e67b92eaf70fe1b70ea24a09,JavaScript,2.0,1.0,1.0
vladikoff,https://github.com/gruntjs/grunt,aad3d4521c3098fb255fb2db8f2e1d691a033665,JavaScript,50.0,47.0,3.0
autor nulo,https://github.com/karma-runner/karma,839578c45a8ac42fbc1d72105f97eab77dd3eb8a,JavaScript,6.0,6.0,0.0
bobimicroweber,https://github.com/microweber/microweber,e607e5f745cd99d5c06a7fce16b3577fab8e1250,JavaScript,11.0,11.0,0.0
dvesh3,https://github.com/pimcore/pimcore,6ccb5c12fc1be065ebce9c89c4677ee939b88597,JavaScript,26.0,19.0,7.0
lpinca,https://github.com/unshiftio/url-parse,9be7ee88afd2bb04e4d5a1a8da9a389ac13f8c40,JavaScript,105.0,98.0,7.0
RubenVerborgh,https://github.com/follow-redirects/follow-redirects,62e546a99c07c3ee5e4e0718c84a6ca127c5c445,JavaScript,40.0,37.0,3.0
lpinca,https://github.com/unshiftio/url-parse,ef45a1355375a8244063793a19059b4f62fc8788,JavaScript,70.0,70.0,0.0
Sampaguitas,https://github.com/fgribreau/node-request-retry,0979c6001d9d57c2aac3157c11b007397158922a,JavaScript,40.0,39.0,1.0
lpinca,https://github.com/unshiftio/url-parse,d5c64791ef496ca5459ae7f2176a31ea53b127e5,JavaScript,35.0,32.0,3.0
lpinca,https://github.com/unshiftio/url-parse,0e3fb542d60ddbf6933f22eb9b1e06e25eaa5b63,JavaScript,12.0,9.0,3.0
kingjia90,https://github.com/pimcore/pimcore,e786fd44aac46febdbf916ed6c328fbe645d80bf,JavaScript,5.0,3.0,2.0
kingjia90,https://github.com/pimcore/pimcore,8ab06bfbb5a05a1b190731d9c7476ec45f5ee878,JavaScript,4.0,2.0,2.0
peter-mw,https://github.com/microweber-dev/whmcs_plugin,2e7a11d332db79cc52ccda00455a15f4dc6147ff,JavaScript,9.0,9.0,0.0
autor nulo,https://github.com/hhurz/tableexport.jquery.plugin,dcbaee23cf98328397a153e71556f75202988ec9,JavaScript,10.0,5.0,5.0
rexxars,https://github.com/eventsource/eventsource,10ee0c4881a6ba2fe65ec18ed195ac35889583c4,JavaScript,91.0,81.0,10.0
NGPixel,https://github.com/requarks/wiki,78d02dc8e5d103d248e5d7632bf7a6facdf4264c,JavaScript,8.0,8.0,0.0
polonel,https://github.com/polonel/trudesk,6ea9db7a5cf300e3cbf0eab7e1d6da1155a2f7f8,JavaScript,1.0,1.0,0.0
polonel,https://github.com/polonel/trudesk,f739eac6fc52adc0cba83a49034100e5b99ac7c8,JavaScript,20.0,18.0,2.0
polonel,https://github.com/polonel/trudesk,b7c15180b6d4e556ad05d0881eb72d8b2f1637a0,JavaScript,32.0,22.0,10.0
polonel,https://github.com/polonel/trudesk,314540864dbf2c0eaa99aa42c3d317de9501eb67,JavaScript,139.0,71.0,68.0
polonel,https://github.com/polonel/trudesk,a9e38f25c2af2722dee4fdafb2fb70d30d5106c5,JavaScript,12.0,11.0,1.0
jendib,https://github.com/sismics/docs,4951229576d6892dc58ab8c572e73639ca82d80c,JavaScript,4.0,2.0,2.0
madarche,https://github.com/mozilla/node-convict,3b86be087d8f14681a9c889d45da7fe3ad9cd880,JavaScript,55.0,48.0,7.0
tommoor,https://github.com/outline/outline,85657b7340cdeaa696034f294489df8d6a4914d3,JavaScript,2.0,1.0,1.0
at055612,https://github.com/PrismJS/prism,e002e78c343154e1c0ddf9d6a0bb85689e1a5c7c,JavaScript,6.0,4.0,2.0
vkarpov15,https://github.com/Automattic/mongoose,a45cfb6b0ce0067ae9794cfa80f7917e1fb3c6f8,JavaScript,17.0,17.0,0.0
lirantal,https://github.com/feross/git-pull-or-clone,f9ce092be13cc32e685dfa26e7705e9c6e3108a3,JavaScript,2.0,1.0,1.0
nijel,https://github.com/WeblateOrg/weblate,9e19a8414337692cc90da2a91c9af5420f2952f1,JavaScript,4.0,3.0,1.0
Avaq,https://github.com/fluture-js/fluture-node,0c99bc511533d48be17dc6bfe641f7d0aeb34d77,JavaScript,14.0,10.0,4.0
Avaq,https://github.com/fluture-js/fluture-node,125e4474f910c1507f8ec3232848626fbc0f55c4,JavaScript,67.0,56.0,11.0
Comandeer,https://github.com/ckeditor/ckeditor4,d158413449692d920a778503502dcb22881bc949,JavaScript,40.0,26.0,14.0
ichernev,https://github.com/moment/moment,4211bfc8f15746be4019bba557e29a7ba83d54c5,JavaScript,8.0,7.0,1.0
digitalsadhu,https://github.com/podium-lib/layout,fe43e655432b0a5f07b6475f67babcc2588fb039,JavaScript,2.0,1.0,1.0
bradymiller,https://github.com/openemr/openemr,152e551208e6de534ab194c87e9ffa4d56d294a8,JavaScript,2.0,1.0,1.0
ahdinosaur,https://github.com/dominictarr/libnested,c1129865d75fbe52b5a4f755ad3110ca5420f2e1,JavaScript,21.0,18.0,3.0
sohomdatta1,https://github.com/jpeg-js/jpeg-js,9ccd35fb5f55a6c4f1902ac5b0f270f675750c27,JavaScript,25.0,20.0,5.0
autor nulo,https://github.com/yairEO/tagify,198c0451fad188390390395ccfc84ab371def4c7,JavaScript,2.0,1.0,1.0
alexander-fenster,https://github.com/protobufjs/protobuf.js,b5f1391dff5515894830a6570e6d73f5511b2e8f,JavaScript,3.0,3.0,0.0
jaredhanson,https://github.com/jaredhanson/passport,7e9b9cf4d7be02428e963fc729496a45baeea608,JavaScript,30.0,20.0,10.0
vovikhangcdv,https://github.com/node-fetch/node-fetch,28802387292baee467e042e168d92597b5bbbe3d,JavaScript,2.0,1.0,1.0
meltyshev,https://github.com/plankanban/planka,ac1df5201dfdaf68d37f7e1b272bc137870d7418,JavaScript,10.0,3.0,7.0
ar2rsawseen,https://github.com/Countly/countly-server,2bfa1ee1fa46e9bb007cf8687ad197ab9c604999,JavaScript,2.0,1.0,1.0
autor nulo,https://github.com/TYPO3/typo3,6f2554dc4ea0b670fd5599c54fd788d4db96c4a0,JavaScript,12.0,6.0,6.0
travi,https://github.com/semantic-release/semantic-release,58a226f29c04ee56bbb02cc661f020d568849cad,JavaScript,11.0,9.0,2.0
vovikhangcdv,https://github.com/moment/moment,9a3b5894f3d5d602948ac8a02e4ee528a49ca3a3,JavaScript,2.0,1.0,1.0
autor nulo,https://github.com/fastify/fastify-bearer-auth,39353b15409ee99474545f615ffb16180cf3b716,JavaScript,15.0,12.0,3.0
mcollina,https://github.com/fastify/fastify-bearer-auth,f921a0582dc83112039004a9b5041141b50c5b3f,JavaScript,27.0,22.0,5.0
bytestream,https://github.com/jquery-validation/jquery-validation,5bbd80d27fc6b607d2f7f106c89522051a9fb0dd,JavaScript,8.0,4.0,4.0
achrinza,https://github.com/loopbackio/loopback-connector-postgresql,d57406c6737692a3a106b58a35406290cddb23e5,JavaScript,7.0,4.0,3.0
