username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
sidler,https://github.com/kajona/kajonacms,563d39c327606232e480602f7b36ea6cb31bc6f7,PHP,15.0,7.0,8.0
Danielss89,https://github.com/ZF-Commons/ZfcUser,baf0e460796ea92f6c902fa9b007190bccff2b8f,PHP,2.0,1.0,1.0
autor nulo,https://github.com/osTicket/osTicket-1.8,b38b3ca7235002137cc9ff74b3c24a4a78c9c2d1,PHP,3.0,2.0,1.0
thinkh,https://github.com/sefrengo-cms/sefrengo-1.x,0b1edd4b22a47743eff7cfaf884ba2a4e06e15eb,PHP,22.0,11.0,11.0
nickvergessen,https://github.com/phpbb/phpbb,23069a13e203985ab124d1139e8de74b12778449,PHP,6.0,5.0,1.0
balanivash,https://github.com/delta/pragyan,c93bc100ec93fc78940fbdca9b6b009101858309,PHP,2.0,1.0,1.0
koosh,https://github.com/sauruscms/Saurus-CMS-Community-Edition,8dec044d0fdabcb9b04e58037623385a97b0d288,PHP,18.0,13.0,5.0
atutorlangs,https://github.com/atutor/ATutor,068b8aa37f24645c62235018fb8da340f60e2d18,PHP,7.0,7.0,0.0
atutorlangs,https://github.com/atutor/ATutor,0ee827317e497f1db86ddc5080b8af461e4595ce,PHP,8.0,8.0,0.0
atutorlangs,https://github.com/atutor/ATutor,af519cfb56da7312eecbb5812484fcbce08e4419,PHP,37.0,22.0,15.0
lem9,https://github.com/phpmyadmin/phpmyadmin,b2f1e895038a5700bf8e81fb9a5da36cbdea0eeb,PHP,28.0,4.0,24.0
semplon,https://github.com/semplon/GeniXCMS,698245488343396185b1b49e7482ee5b25541815,PHP,1693.0,1165.0,528.0
JonDeG,https://github.com/Project-Pier/ProjectPier-Core,74ecbd4e939a65ba643a4af05fbdb1bb66992435,PHP,6.0,3.0,3.0
rdoursenaud,https://github.com/GPCsolutions/dolibarr,a7f6bbd316e9b96216e9b2c7a065c9251c9a8907,PHP,138.0,69.0,69.0
autor nulo,https://github.com/pimcore/pimcore,4f2a95f877d406a054f9f2253475fe58c76aa03d,PHP,7.0,7.0,0.0
autor nulo,https://github.com/pimcore/pimcore,1c6692e8287deed7f3356b6a1e2e9b7fe4e858dd,PHP,5.0,3.0,2.0
jamesallsup,https://github.com/opencart/opencart,303fa88fe664ded4bf8753b997abd916f0a3c03f,PHP,8.0,4.0,4.0
dregad,https://github.com/mantisbt/mantisbt,a4be76d6e5c4939545d84712c79d3f8f4a108c4f,PHP,6.0,5.0,1.0
Gemorroj,https://github.com/Gemorroj/phpwhois,91c937e03c876ba1290b6de2a3ad953d2105fdd0,PHP,24.0,15.0,9.0
tablatronix,https://github.com/GetSimpleCMS/GetSimpleCMS,cb1845743bd11ba74a49b6b522c080df86a17d51,PHP,3.0,1.0,2.0
daftspunk,https://github.com/octobercms/october,8a4ac533e5cd6b8f92e9ef19fbfbb2f505dc7a9a,PHP,8.0,4.0,4.0
iglocska,https://github.com/MISP/MISP,415d85102d5aa5f96f4f11a17c86b59bb9cc0d56,PHP,10.0,4.0,6.0
autor nulo,https://github.com/bcit-ci/CodeIgniter,0dde92def6b9f276f05ff77abb07ead318f9ec23,PHP,2.0,1.0,1.0
d00p,https://github.com/Froxlor/Froxlor,8558533a9148a2a0302c9c177abff8e4e4075b92,PHP,60.0,30.0,30.0
mvdkleijn,https://github.com/wolfcms/wolfcms,2160275b60736f706dfda132c7c46728c5b255fa,PHP,101.0,72.0,29.0
